diagnostic_center_id,title,phone,address,city,pincode,mfine_link
4831-khandesh-diagnostic-and-medical-research-center-pvt-ltd,Khandesh Diagnostic and Medical Research Center Pvt Ltd,"0257 222 3656, 0257 222 8139, 9823366240 ","Gajre Hospital, 25 / 26, Near S T Bus Stand, Gandhinagar, Jilhapeth, Jalgaon Ho,  Jalgaon, Maharashtra - 425001",Jalgaon,425001,https://www.medifee.com/dc/4831-khandesh-diagnostic-and-medical-research-center-pvt-ltd/
4833-doshi-hospital,Doshi Hospital,"0257 222 9749, 0257 222 8969, 9823170201 ","Near B J Market, Jilha Peth, Jalgaon Ho,  Jalgaon, Maharashtra - 425001",Jalgaon,425001,https://www.medifee.com/dc/4833-doshi-hospital/
4834-tara-computerized-laborataries,Tara Computerized Laborataries,"0257 224 0699, 9422275108 ","29-30 Old B J Market, 1st Floor, Above Haji Malang Dargah, Opposite Bal Gandharv Natya Gruh, Jalgaon Ho,  Jalgaon, Maharashtra - 425001",Jalgaon,425001,https://www.medifee.com/dc/4834-tara-computerized-laborataries/
4835-nehate-computerised-pathalogy-lab,Nehate Computerised Pathalogy Lab,"0258 224 0549 ","Bhuswal Ordnance Factory, Gangaram Plot,  Jalgaon, Maharashtra - 425203",Jalgaon,425203,https://www.medifee.com/dc/4835-nehate-computerised-pathalogy-lab/
4836-nirnay-micropath-laboratery,Nirnay Micropath Laboratery,"9890023871 ","Onkar Nagar, Jalgaon Ho,  Jalgaon, Maharashtra - 425001",Jalgaon,425001,https://www.medifee.com/dc/4836-nirnay-micropath-laboratery/
4837-kaushalya-patho-lab,Kaushalya Patho Lab,"0259 624 0953, 9890416853 ","1st Floor, Shop No 10, B A Market, Station Road, Pachora,  Jalgaon, Maharashtra - 424201",Jalgaon,424201,https://www.medifee.com/dc/4837-kaushalya-patho-lab/
4838-krushna-clinic-lab,Krushna Clinic Lab,"9975341982 ","Pachora, Pachora,  Jalgaon, Maharashtra - 424201",Jalgaon,424201,https://www.medifee.com/dc/4838-krushna-clinic-lab/
4839-dr-amruta-sachin-deshpande,Dr Amruta Sachin Deshpande,"9422242911 ","Near Girija Talkies, Jalgaon Ho,  Jalgaon, Maharashtra - 425001",Jalgaon,425001,https://www.medifee.com/dc/4839-dr-amruta-sachin-deshpande/
4840-yash-laboratory,Yash Laboratory,"9881837913 ","Tamapur Mehrun Road, Jalgaon Ho,  Jalgaon, Maharashtra - 425001",Jalgaon,425001,https://www.medifee.com/dc/4840-yash-laboratory/
4841-vaibhav-clinical-laboratory,Vaibhav Clinical Laboratory,"9423902005 ","Survey Number 110, Navi Peth, Jalgaon Ho,  Jalgaon, Maharashtra - 425001",Jalgaon,425001,https://www.medifee.com/dc/4841-vaibhav-clinical-laboratory/
13641-dr-ulhas-patil-medical-college-and-hospital,Dr Ulhas Patil Medical College and Hospital,"0257 236 6777 ","C/O Godavari Foundation, National Highway No 6, Bhusawal Road, Jalgaon Kurd,  Jalgaon, Maharashtra - 425003",Jalgaon,425003,https://www.medifee.com/dc/13641-dr-ulhas-patil-medical-college-and-hospital/
1383-doctors-diagnostics,Doctors Diagnostics,"0657 654 2832, 0657 222 0057, 9939184699, 7209501725 ","Kc Apartment No 137, SNP Area, Beside Agrasen Bhawan, Aam Bagan Sakchi, Sakchi,  Jamshedpur, Jharkhand - 831001",Jamshedpur,831001,https://www.medifee.com/dc/1383-doctors-diagnostics/
1384-discovery-diagonistic,Discovery Diagonistic,"0657 645 1216, 9386366646, 9835181001 ","New Baradwari, Telephone Exchange Office Road, Sakchi,  Jamshedpur, Jharkhand - 831001",Jamshedpur,831001,https://www.medifee.com/dc/1384-discovery-diagonistic/
1385-sai-scan-and-diagnostic-centre-(sakchi),Sai Scan and Diagnostic Centre (Sakchi),"0657 223 5547, 0657 223 5667, 9031048004 ","160, Dhalbhum Road, Aambagan, Sakchi,  Jamshedpur, Jharkhand - 831001",Jamshedpur,831001,https://www.medifee.com/dc/1385-sai-scan-and-diagnostic-centre-(sakchi)/
1386-ankur-diagonstics-and-reserch-lab,Ankur Diagonstics and Reserch Lab,"0657 654 2966, 9431380500, 9771490500 ","K L Tower, Near Kadma Market Auto Stand, Main Road,  Jamshedpur, Jharkhand - 831005",Jamshedpur,831005,https://www.medifee.com/dc/1386-ankur-diagonstics-and-reserch-lab/
1397-meditek-diagnostic-center,Meditek Diagnostic Center,"0657 657 8911 ","Near Vatika Green City, Dimna Road, Dimna Chowk, Mango,  Jamshedpur, Jharkhand - 831012",Jamshedpur,831012,https://www.medifee.com/dc/1397-meditek-diagnostic-center/
1398-nishant-telemedicine-and-diagnostic-centre,Nishant Telemedicine and Diagnostic Centre,"0657 242 6372, 0657 320 4575, 9835366775, 9835167975 ","169, New Baradwari, Sakchi,  Jamshedpur, Jharkhand - 831001",Jamshedpur,831001,https://www.medifee.com/dc/1398-nishant-telemedicine-and-diagnostic-centre/
1399-health-care-and-chawla-diagnostic-centre,Health Care and Chawla Diagnostic Centre,"0657 232 1789, 0657 223 0414 ","Outer Circle Road, Near I I F T, Bistupur,  Jamshedpur, Jharkhand - 831001",Jamshedpur,831001,https://www.medifee.com/dc/1399-health-care-and-chawla-diagnostic-centre/
1400-sakchi-pharma-clinic-and-pathology-centre,Sakchi Pharma Clinic and Pathology Centre,"0657 244 1848, 9334026938 ","10, Straight Mile Road, Near Bhola Maharaj Hotel, Sakchi,  Jamshedpur, Jharkhand - 831001",Jamshedpur,831001,https://www.medifee.com/dc/1400-sakchi-pharma-clinic-and-pathology-centre/
1401-mercy-labs-and-diagnostic-centre,Mercy Labs and Diagnostic Centre,"0657 221 1840, 0657 221 0018 ","Mercy Hospital, Khandi Road, Baridih,  Jamshedpur, Jharkhand - 831017",Jamshedpur,831017,https://www.medifee.com/dc/1401-mercy-labs-and-diagnostic-centre/
1402-sevayan-pathology-laboratory,Sevayan Pathology Laboratory,"0657 641 8982, 9234762530 ","No.117-A, Straight Mile Road, Near Sonalika Tractor, New Bardwari, Baradwari,  Jamshedpur, Jharkhand - 831001",Jamshedpur,831001,https://www.medifee.com/dc/1402-sevayan-pathology-laboratory/
1675-dubey-clinic-and-path-lab,Dubey Clinic and Path Lab,"0657 230 4804, 9431753987 ","Block 2, Near Shastri Nagar Masjid, Kadma,  Jamshedpur, Jharkhand - 831005",Jamshedpur,831005,https://www.medifee.com/dc/1675-dubey-clinic-and-path-lab/
1676-path-lab,Path Lab,"0657 222 3358, 9234898139, 9608361792 ","Near Balichela High School Chowk, Sonari,  Jamshedpur, Jharkhand - 831011",Jamshedpur,831011,https://www.medifee.com/dc/1676-path-lab/
1677-nidaan-pathology-centre,Nidaan Pathology Centre,"0657 223 2133, 0657 290 4403, 9431346882 ","150, New Lay Out, Behind Kagal Nagar Gurudwara, Sonari,  Jamshedpur, Jharkhand - 831011",Jamshedpur,831011,https://www.medifee.com/dc/1677-nidaan-pathology-centre/
1678-jeevan-deep-patholab-(sakchi),Jeevan Deep Patholab (Sakchi),"0657 242 4499, 0657 223 0060, 9204855106, 9204855108 ","40, SNP Area, Sakchi Golchakkar, Opposite Delhi Darbar, Sakchi,  Jamshedpur, Jharkhand - 831001",Jamshedpur,831001,https://www.medifee.com/dc/1678-jeevan-deep-patholab-(sakchi)/
1679-life-line-nursing-home,Life Line Nursing Home,"0657 242 2579 ","Main Road, Near Government Hospital, Sakchi,  Jamshedpur, Jharkhand - 831001",Jamshedpur,831001,https://www.medifee.com/dc/1679-life-line-nursing-home/
1680-brahmananda-narayana-multi-speciality-hospital,Brahmananda Narayana Multi Speciality Hospital,"0657 398 4000, 0657 660 6500, 7654333333, 9708088111 ","Tamolia, N H 33, Near Pardih Chowk, Beside Hotel City Inn, Mango,  Jamshedpur, Jharkhand - 831012",Jamshedpur,831012,https://www.medifee.com/dc/1680-brahmananda-narayana-multi-speciality-hospital/
1681-apex-hospital-(sakchi),Apex Hospital (Sakchi),"0657 243 1888, 8987664405 ","New Baradwari, Beside Government Hospital, Sakchi,  Jamshedpur, Jharkhand - 831001",Jamshedpur,831001,https://www.medifee.com/dc/1681-apex-hospital-(sakchi)/
1682-diagno-labs,Diagno Labs,"0657 242 2222, 0657 242 1234, 0657 242 1212 ","Building No 142, 1st Floor, Santi Rishav Apartment, Near Andra Bank, Ambagan, Sakchi,  Jamshedpur, Jharkhand - 831001",Jamshedpur,831001,https://www.medifee.com/dc/1682-diagno-labs/
1683-anupama-pathology-(kadma),Anupama Pathology (Kadma),"9334026938 ","3, Shop No 2, Ground Floor, Krishna Complex, Uliyan Main Road, In Front Of I C I C I Bank, Kadma,  Jamshedpur, Jharkhand - 831005",Jamshedpur,831005,https://www.medifee.com/dc/1683-anupama-pathology-(kadma)/
1971-modi-diagnostic-centre,Modi Diagnostic Centre,"0657 320 4531, 0657 652 1238, 9334963323, 7250937111 ","Plot No 17, Shop Area, Near Kadma Auto Stand, Kadma,  Jamshedpur, Jharkhand - 831005",Jamshedpur,831005,https://www.medifee.com/dc/1971-modi-diagnostic-centre/
1972-gangotri-nursing-home,Gangotri Nursing Home,"0657 230 9802, 0657 645 0927, 0657 653 5111 ","Near Bhatia Park, Kadma,  Jamshedpur, Jharkhand - 831005",Jamshedpur,831005,https://www.medifee.com/dc/1972-gangotri-nursing-home/
2972-sanjivani-pathology,Sanjivani Pathology,"0657 243 4154, 9431329449, 9431372586 ","12, Yash Kamal Complex, Ground Floor, Opposite Natraj Building, Bistupur,  Jamshedpur, Jharkhand - 831001",Jamshedpur,831001,https://www.medifee.com/dc/2972-sanjivani-pathology/
2973-kumar-pathology-centre,Kumar Pathology Centre,"0657 223 0817, 9431302107 ","20, Aambagan Road, Behind Ambagan Masjid, Sakchi,  Jamshedpur, Jharkhand - 831001",Jamshedpur,831001,https://www.medifee.com/dc/2973-kumar-pathology-centre/
2974-bio-lab-(kadma),Bio Lab (Kadma),"0657 230 1494, 9431380910, 9031323595 ","S D Singh Path, Opposite 7 K D Flat S B I, Kadma,  Jamshedpur, Jharkhand - 831005",Jamshedpur,831005,https://www.medifee.com/dc/2974-bio-lab-(kadma)/
3309-roy-khara-speciality-lab,Roy Khara Speciality Lab,"0657 242 2238 ","12, 2nd Floor, Kamani Center, Bistupur,  Jamshedpur, Jharkhand - 831001",Jamshedpur,831001,https://www.medifee.com/dc/3309-roy-khara-speciality-lab/
3310-maa-jyoti-pathology-centre,Maa Jyoti Pathology Centre,"8603216006 ","Cinema Road, Parsudih,  Jamshedpur, Jharkhand - 831002",Jamshedpur,831002,https://www.medifee.com/dc/3310-maa-jyoti-pathology-centre/
3311-teras-diagnostic-centre,Teras Diagnostic Centre,"9835565171, 9525943638 ","G 14/1, New Development Area, Near Punjab National Bank, Golmuri,  Jamshedpur, Jharkhand - 831003",Jamshedpur,831003,https://www.medifee.com/dc/3311-teras-diagnostic-centre/
3312-chromosome-pathology-laboratory,Chromosome Pathology Laboratory,"0657 234 7868, 9431380664, 9135240926 ","Jagannath Tower, Near Harizan Basti, Bhalubasa Chowk,  Jamshedpur, Jharkhand - 831009",Jamshedpur,831009,https://www.medifee.com/dc/3312-chromosome-pathology-laboratory/
3313-national-x-ray,National X Ray,"0657 246 4309 ","Mango, Mango,  Jamshedpur, Jharkhand - 831012",Jamshedpur,831012,https://www.medifee.com/dc/3313-national-x-ray/
5498-tinplate-hospital,Tinplate Hospital,"0657 234 2270, 0657 234 2266, 0657 234 2271, 9431302269 ","Golmuri, Golmuri,  Jamshedpur, Jharkhand - 831003",Jamshedpur,831003,https://www.medifee.com/dc/5498-tinplate-hospital/
5760-sabera-medicine-centre,Sabera Medicine Centre,"0657 243 7125, 9576502004 ","New Kalimati Road, Infront Of Hyundai Showroom, Sakchi,  Jamshedpur, Jharkhand - 831001",Jamshedpur,831001,https://www.medifee.com/dc/5760-sabera-medicine-centre/
5761-modi-diagonastic-centre,Modi Diagonastic Centre,"9334456416, 9709172561 ","Plot No 17, Kadma Shop Area, Main Road, Near Kadma Auto Stand, Kadma,  Jamshedpur, Jharkhand - 831005",Jamshedpur,831005,https://www.medifee.com/dc/5761-modi-diagonastic-centre/
13277-dr-lal-path-labs-(jamshedpur),Dr Lal Path Labs (Jamshedpur),"7410037366 ","Jambu Tower, Slag Rd, Kasidih,  Jamshedpur, Jharkhand - 831001",Jamshedpur,831001,https://www.medifee.com/dc/13277-dr-lal-path-labs-(jamshedpur)/
13278-srl-diagnostics,SRL Diagnostics,"0657 222 2228 ","2nd floor , PM Mall, Near Shitla Mandir, Tank Road, Sakchi,  Jamshedpur, Jharkhand - 831001",Jamshedpur,831001,https://www.medifee.com/dc/13278-srl-diagnostics/
13342-disha-diagnostic-center,Disha Diagnostic Center,"91 94313 53158 ","1, New Development Area, Golmuri,  Jamshedpur, Jharkhand - 831003",Jamshedpur,831003,https://www.medifee.com/dc/13342-disha-diagnostic-center/
13642-smriti-seva-sadan,Smriti Seva Sadan,"0657 654 8721 ","Dimna road, Mango, Opposite of M G M college,  Jamshedpur, Jharkhand - 831012",Jamshedpur,831012,https://www.medifee.com/dc/13642-smriti-seva-sadan/
895-mehta-x-ray-clinic-lab,Mehta X Ray Clinic Lab,"0291 262 5445 ","Opposite M G Hospital, Near Gandhi Medical Hall, Jalori Gate,  Jodhpur, Rajasthan - 342003",Jodhpur,342003,https://www.medifee.com/dc/895-mehta-x-ray-clinic-lab/
896-endocrine-laboratory-and-invitro-allergy-testing,Endocrine Laboratory and Invitro Allergy Testing,"0291 261 3600, 9829014974 ","4, 2nd Floor, Amardeep Complex, 3rd B Road, Sardarpura,  Jodhpur, Rajasthan - 342003",Jodhpur,342003,https://www.medifee.com/dc/896-endocrine-laboratory-and-invitro-allergy-testing/
897-anand-diagnostic-centre-(shastri-nagar),Anand Diagnostic Centre (Shastri Nagar),"0291 243 1220 ","H-63, Opposite Mdm Hospital, Shastri Nagar,  Jodhpur, Rajasthan - 342003",Jodhpur,342003,https://www.medifee.com/dc/897-anand-diagnostic-centre-(shastri-nagar)/
898-satya-diagnostic,Satya Diagnostic,"0291 261 6173, 9829024380 ","Pwd Road, Siwanchi Gate,  Jodhpur, Rajasthan - 342001",Jodhpur,342001,https://www.medifee.com/dc/898-satya-diagnostic/
899-amit-x-ray-lab-ct-scan-and-mri-centre,Amit X Ray Lab CT Scan and MRI Centre,"0291 243 8188 ","Opposite M G Hospital, MGH Road,  Jodhpur, Rajasthan - 342001",Jodhpur,342001,https://www.medifee.com/dc/899-amit-x-ray-lab-ct-scan-and-mri-centre/
900-sumangal-diagnostic-centre,Sumangal Diagnostic Centre,"0291 243 5331, 7737787820, 9829023676 ","7, Geeta Bhawan, Umaid Hospital Road, Near Chirag Furniture, Siwanchi Gate,  Jodhpur, Rajasthan - 342001",Jodhpur,342001,https://www.medifee.com/dc/900-sumangal-diagnostic-centre/
901-dr-sumer-diagnostic,Dr Sumer Diagnostic,"0291 243 3665, 9314717177 ","Near Shastri Circle, Shastri Nagar,  Jodhpur, Rajasthan - 342003",Jodhpur,342003,https://www.medifee.com/dc/901-dr-sumer-diagnostic/
902-reliable-diagnostic-centre,Reliable Diagnostic Centre,"0291 254 6337, 9928877383 ","Plot No-139, Behind Aastha Hospital, Paota,  Jodhpur, Rajasthan - 342006",Jodhpur,342006,https://www.medifee.com/dc/902-reliable-diagnostic-centre/
903-vaishnavi-sonography-and-sagar-imaging-center,Vaishnavi Sonography and Sagar Imaging Center,"0291 510 7070, 9782798204, 9694225565 ","Ground Floor, 5th Road Circle, Syndicate Bank, Jodhpur Ho, Near Umaid Hospital, Old Kohinoor Cinema, Rajmohan Tower,  Jodhpur, Rajasthan - 342001",Jodhpur,342001,https://www.medifee.com/dc/903-vaishnavi-sonography-and-sagar-imaging-center/
904-bhandari-clinic,Bhandari Clinic,"0291 243 7504, 0291 262 3966, 9829027504 ","Opposite Mahatma Gandhi Hospital, MGH Road,  Jodhpur, Rajasthan - 342001",Jodhpur,342001,https://www.medifee.com/dc/904-bhandari-clinic/
905-mehta-sonography-centre-and-colour-doppler-image,Mehta Sonography Centre and Colour Doppler Image,"0291 263 6675, 9829027880 ","755, Umaid Hospital Road, Jodhpur Ho,  Jodhpur, Rajasthan - 342001",Jodhpur,342001,https://www.medifee.com/dc/905-mehta-sonography-centre-and-colour-doppler-image/
906-r-p-diagnostic-centre,R P Diagnostic Centre,"0291 261 1903 ","Inside Jalori Bari, Jalori Gate,  Jodhpur, Rajasthan - 342003",Jodhpur,342003,https://www.medifee.com/dc/906-r-p-diagnostic-centre/
907-ramdeo-diagnostic-centre,Ramdeo Diagnostic Centre,"0291 263 6811, 0291 243 3811 ","4F-11, Sector- 4, Power House Road, Masurai,  Jodhpur, Rajasthan - 342001",Jodhpur,342001,https://www.medifee.com/dc/907-ramdeo-diagnostic-centre/
908-dar-alshifa-hospital,Dar Alshifa Hospital,"9983257686, 9460941162 ","147-148, Near Shopping Center,Oppsite Esi Hospital, Kamla Nehru Nagar,  Jodhpur, Rajasthan - 342009",Jodhpur,342009,https://www.medifee.com/dc/908-dar-alshifa-hospital/
909-govind-diagnostic-clinic,Govind Diagnostic Clinic,"0291 243 5537 ","Govind Bhawan, 2nd A Road, Sardarpura,  Jodhpur, Rajasthan - 342003",Jodhpur,342003,https://www.medifee.com/dc/909-govind-diagnostic-clinic/
933-advance-pathology-services-(shastri-nagar),Advance Pathology Services (Shastri Nagar),"0291 243 7255, 9414127655 ","A-255, Near PNT Chauraha, Shastri Nagar,  Jodhpur, Rajasthan - 342003",Jodhpur,342003,https://www.medifee.com/dc/933-advance-pathology-services-(shastri-nagar)/
934-deepak-x-ray-clinic,Deepak X Ray Clinic,"0291 243 5437, 9414135437 ","9-A, Opposite Kohinoor Cinema, Near 5th Road Circle, Sardarpura,  Jodhpur, Rajasthan - 342003",Jodhpur,342003,https://www.medifee.com/dc/934-deepak-x-ray-clinic/
935-shanti-lab,Shanti Lab,"0291 251 4748, 9269500326 ","Banshi Bhawan, Bhati circle, Ratanada,  Jodhpur, Rajasthan - 342011",Jodhpur,342011,https://www.medifee.com/dc/935-shanti-lab/
936-parakh-diagnostic-centre,Parakh Diagnostic Centre,"0291 243 5033, 9414128946 ","56, 2nd A Road, Sardarpura,  Jodhpur, Rajasthan - 342003",Jodhpur,342003,https://www.medifee.com/dc/936-parakh-diagnostic-centre/
937-balaji-diagnostic,Balaji Diagnostic,"9529117246, 9660601216 ","Shop No.49, Mathuradas Mathur Hospital Road, Near Palival Medicose, Opposite Bijilighar, Shastri Nagar,  Jodhpur, Rajasthan - 342003",Jodhpur,342003,https://www.medifee.com/dc/937-balaji-diagnostic/
938-shree-rog-janch-kendra,Shree Rog Janch Kendra,"9785702482 ","Shop- 50, MDM Road, Opposite Power House, Shastri Nagar,  Jodhpur, Rajasthan - 342003",Jodhpur,342003,https://www.medifee.com/dc/938-shree-rog-janch-kendra/
939-galaxy-x-ray-and-laboratory,Galaxy X Ray and Laboratory,"9828252865 ","Inside KD Dental, Near Padam Ji Sweet Home, Paota,  Jodhpur, Rajasthan - 342006",Jodhpur,342006,https://www.medifee.com/dc/939-galaxy-x-ray-and-laboratory/
973-sanjeevani-laboratory,Sanjeevani Laboratory,"0291 254 8504 ","103, Mandore Road, Paota,  Jodhpur, Rajasthan - 342001",Jodhpur,342001,https://www.medifee.com/dc/973-sanjeevani-laboratory/
974-sancheti-hospital-lab,Sancheti Hospital Lab,"0291 275 3777, 0291 275 2666 ","429, Pal Link Road,  Jodhpur, Rajasthan - 342008",Jodhpur,342008,https://www.medifee.com/dc/974-sancheti-hospital-lab/
975-lok-sewa-hospital-lab,Lok Sewa Hospital Lab,"0291 275 2603 ","45, Kamala Nehru Nagar,  Jodhpur, Rajasthan - 324003",Jodhpur,324003,https://www.medifee.com/dc/975-lok-sewa-hospital-lab/
976-suncity-hospital-lab,Suncity Hospital Lab,"0291 254 5455 ","306, Manji Ka Hatha, Paota,  Jodhpur, Rajasthan - 342006",Jodhpur,342006,https://www.medifee.com/dc/976-suncity-hospital-lab/
977-asha-hospital-lab,Asha Hospital Lab,"0291 272 1587 ","New Pali Road, Bhagat Ki Kothi,  Jodhpur, Rajasthan - 342001",Jodhpur,342001,https://www.medifee.com/dc/977-asha-hospital-lab/
978-satyam-hospital-lab,Satyam Hospital Lab,"0291 243 0869 ","26, Ratanada,  Jodhpur, Rajasthan - 342001",Jodhpur,342001,https://www.medifee.com/dc/978-satyam-hospital-lab/
979-kothari-laboratory,Kothari Laboratory,"0291 275 4505 ","9, 5th Cross, Chopasni Road,  Jodhpur, Rajasthan - 342001",Jodhpur,342001,https://www.medifee.com/dc/979-kothari-laboratory/
980-kings-lab-centre,Kings Lab Centre,"0291 251 1269, 0291 251 6306 ","27-B, Bank Colony, Rai Ka Bagh,  Jodhpur, Rajasthan - 342001",Jodhpur,342001,https://www.medifee.com/dc/980-kings-lab-centre/
981-sd-x-ray-and-lab,SD X-Ray and Lab,"0291 263 3963 ","14-A, MGH Road,  Jodhpur, Rajasthan - 342001",Jodhpur,342001,https://www.medifee.com/dc/981-sd-x-ray-and-lab/
982-rathi-hospital,Rathi Hospital,"0291 243 5703, 9414206196, 9414916720 ","245, 3rd B Road, Near Gandhi Park, Sardarpura,  Jodhpur, Rajasthan - 342003",Jodhpur,342003,https://www.medifee.com/dc/982-rathi-hospital/
983-navjeevan-lab,Navjeevan Lab,"0291 243 1605 ","487, 5th B Road, Near Cambridge Public School, Sardarpura,  Jodhpur, Rajasthan - 342003",Jodhpur,342003,https://www.medifee.com/dc/983-navjeevan-lab/
984-shubham-labs,Shubham Labs,"0291 275 2452 ","B-59, 1st Extension, Opposite National Handloom, Kamala Nehru Nagar,  Jodhpur, Rajasthan - 342009",Jodhpur,342009,https://www.medifee.com/dc/984-shubham-labs/
985-vasundhara-hospital-and-fertility-research-centre,Vasundhara Hospital and Fertility Research Centre,"0291 262 5853, 0291 271 0401, 9829026402 ","Housing Board Office Road, Near Central Academy School, Chopasni Road,  Jodhpur, Rajasthan - 342001",Jodhpur,342001,https://www.medifee.com/dc/985-vasundhara-hospital-and-fertility-research-centre/
1513-manav-rog-jach-kendra,Manav Rog Jach Kendra,"9413460911 ","Shop No 55, Near Mdm Hospital, Jodhpur Ho,  Jodhpur, Rajasthan - 342001",Jodhpur,342001,https://www.medifee.com/dc/1513-manav-rog-jach-kendra/
3389-wellspring-pathology-lab,Wellspring Pathology Lab,"0291 261 4194, 0291 261 6173, 9829024380, 9828047637 ","Opposite Mdm Hospital, Shastri Nagar,  Jodhpur, Rajasthan - 342003",Jodhpur,342003,https://www.medifee.com/dc/3389-wellspring-pathology-lab/
3390-life-care-medical-and-dignostic-center,Life Care Medical and Dignostic Center,"0291 329 5558, 9828327547, 9414238878 ","Haji karim manjil, Pratap Nagar,  Jodhpur, Rajasthan - 342003",Jodhpur,342003,https://www.medifee.com/dc/3390-life-care-medical-and-dignostic-center/
3391-satya-sai-rog-janch-sewa,Satya Sai Rog Janch Sewa,"9351414903 ","Shop No. 36, Mdm Hospital Road, Opposite Medical College Ground, Shastri Nagar,  Jodhpur, Rajasthan - 342003",Jodhpur,342003,https://www.medifee.com/dc/3391-satya-sai-rog-janch-sewa/
4903-s-r-diagnostics,S R Diagnostics,"0291 275 5553 ","Jas tower, commercial complex 2, near agarsen bhawan street, Pulia Chopasni housing board,  Jodhpur, Rajasthan - 342001",Jodhpur,342001,https://www.medifee.com/dc/4903-s-r-diagnostics/
16807-pathsolutions-diagnostic-and-research-center,PathSolutions Diagnostic and Research Center,"9529528734 ","Shop No. 52, UIT COMPLEX,  MDM HOSPITAL ROAD,  Jodhpur, Rajasthan - 342003",Jodhpur,342003,https://www.medifee.com/dc/16807-pathsolutions-diagnostic-and-research-center/
13139-dr-deepa-diagnostics,Dr Deepa Diagnostics,"0291 2712524 ","14/14, Chopasni Housing Board, Opp. Vijay Garden Restaurant,  Jodhpur, Rajasthan  - 342008",Jodhpur,342008,https://www.medifee.com/dc/13139-dr-deepa-diagnostics/
16102-dr.-lal-path-labs-(jodhpur),Dr. Lal Path Labs (Jodhpur),"7410037366 ","Sample Collection All Over Jodhpur Area,  Jodhpur, Rajasthan - ",Jodhpur,NaN,https://www.medifee.com/dc/16102-dr.-lal-path-labs-(jodhpur)/
578-apoorva-diagnostic-centre,Apoorva Diagnostic Centre,"9616557766, 9307627348 ","49 LIG Barra, kanpur and surrounding districts, Barra-4,  Kanpur, Uttar Pradesh - 208027",Kanpur,208027,https://www.medifee.com/dc/578-apoorva-diagnostic-centre/
579-awadh-diagnostic-centre,Awadh Diagnostic Centre,"0512 258 1785, 9451426007 ","Near lucky resturent, Awadh Puri,  Kanpur, Uttar Pradesh - 208024",Kanpur,208024,https://www.medifee.com/dc/579-awadh-diagnostic-centre/
580-angel-diagnostics-centre,Angel Diagnostics Centre,"8090930340, 9307397955 ","117/P1/593, Kaka Deo, Opposite Prabha Guest House, Shiv Puri,  Kanpur, Uttar Pradesh - 208025",Kanpur,208025,https://www.medifee.com/dc/580-angel-diagnostics-centre/
581-swastik-diagnostic-centre,Swastik Diagnostic Centre,"0512 224 1357, 0512 250 1357 ","117/N/103, Kaka Deo, Near Deoki Cinema, Rajeev Nagar,  Kanpur, Uttar Pradesh - 208025",Kanpur,208025,https://www.medifee.com/dc/581-swastik-diagnostic-centre/
582-shree-balaji-pragya-diagnostics,Shree Balaji Pragya Diagnostics,"9236123722 ","Medical College, Goal Chauraha, Sarvoday Nagar,  Kanpur, Uttar Pradesh - 208005",Kanpur,208005,https://www.medifee.com/dc/582-shree-balaji-pragya-diagnostics/
583-s-m-medicare-pvt-ltd,S M Medicare Pvt Ltd,"0512 250 1300, 0512 258 0432, 0512 254 9075 ","111-A/18, 111-A/18,  Kanpur, Uttar Pradesh - 208012",Kanpur,208012,https://www.medifee.com/dc/583-s-m-medicare-pvt-ltd/
584-sneha-collection-centre,Sneha Collection Centre,"8115233290 ","104A/297, P Road, Opposite Har Sahai P G College, Rambagh,  Kanpur, Uttar Pradesh - 208012",Kanpur,208012,https://www.medifee.com/dc/584-sneha-collection-centre/
585-paliwal-diagnostics-pvt-ltd,Paliwal Diagnostics Pvt Ltd,"0512 223 5821, 9336112978 ","117/ H-1 / 02, Pandu Nagar,  Kanpur, Uttar Pradesh - 208005",Kanpur,208005,https://www.medifee.com/dc/585-paliwal-diagnostics-pvt-ltd/
586-usha-pathology-x-ray-and-ultrasound-centre,Usha Pathology X-Ray and Ultrasound Centre,"9839103640 ","96/12, Near Bhatia Restaurant , Parade,  Kanpur, Uttar Pradesh - 208001",Kanpur,208001,https://www.medifee.com/dc/586-usha-pathology-x-ray-and-ultrasound-centre/
593-kamni-pathology-and-ashmi-care-ultrasound,Kamni Pathology and Ashmi Care Ultrasound,"7388376243 ","Capital tower, Kotwali Choraha, Meston Road,  Kanpur, Uttar Pradesh - 208001",Kanpur,208001,https://www.medifee.com/dc/593-kamni-pathology-and-ashmi-care-ultrasound/
594-gyan-pathology,Gyan Pathology,"8808051578 ","133/50 - O, Jawahar Road, Kidwai Nagar,  Kanpur, Uttar Pradesh - 208011",Kanpur,NaN,https://www.medifee.com/dc/594-gyan-pathology/
595-reliable-pathology-centre,Reliable Pathology Centre,"9889314623 ","58/86-A, behind united bank of india, Birhana Road,  Kanpur, Uttar Pradesh - 208001",Kanpur,208001,https://www.medifee.com/dc/595-reliable-pathology-centre/
596-x-ray-and-pathology-center,X Ray and Pathology Center,"7607947090 ","127/1/59.W-1, Opposite Parag Dairy Road, Saket Nagar,  Kanpur, Uttar Pradesh - 208023",Kanpur,208023,https://www.medifee.com/dc/596-x-ray-and-pathology-center/
597-ekta-pathology,Ekta Pathology,"9616638096 ","130/l 1 7, Babupurva,  Kanpur, Uttar Pradesh - 208011",Kanpur,208011,https://www.medifee.com/dc/597-ekta-pathology/
